subject	genre_id	genre_name	question_text	choices	correct_index	correct_answer	hint	difficulty
jp	JP02	文法・言葉のきまり	言葉を理解したり判断したりするような人間の知的活動を、コンピューターに行わせる技術は？	"[""人工知能"", ""電子頭脳"", ""仮想現実"", ""暗号資産""]"	0	人工知能	AI（エーアイ）とも呼ばれ、チェスや翻訳、画像生成など様々な分野で使われています。	normal
jp	JP02	文法・言葉のきまり	「人工知能」をアルファベット2文字で略すと何？	"[""AI"", ""IT"", ""SNS"", ""DX""]"	0	AI	Artificial Intelligence（アーティフィシャル・インテリジェンス）の略です。	easy
jp	JP02	文法・言葉のきまり	SNSなどを通じて、特定の情報が瞬時に多くの人へ広がっていくことを何という？	"[""情報拡散"", ""情報遮断"", ""情報収集"", ""情報加工""]"	0	情報拡散	「拡散（かくさん）」は、広がり散らばるという意味です。	normal
jp	JP02	文法・言葉のきまり	「情報拡散」が持つリスク（危険性）として、最もあてはまるものはどれ？	"[""誤った情報がすぐに広まる"", ""通信にかかる費用が急増する"", ""使っている端末が壊れやすくなる"", ""視力が急激に低下する""]"	0	誤った情報がすぐに広まる	デマや嘘の情報が、確認されないまま一気に広まってしまう怖さがあります。	normal
jp	JP02	文法・言葉のきまり	個人の目標や利益よりも、集団全体の和や利益を優先する考え方を何という？	"[""集団主義"", ""個人主義"", ""民主主義"", ""資本主義""]"	0	集団主義	日本の伝統的な組織の特徴として語られることが多い言葉です。	normal
jp	JP02	文法・言葉のきまり	個人の自由を最も重んじる「個人主義」に対し、全体のまとまりを重んじる考え方は？	"[""集団主義"", ""自由主義"", ""合理主義"", ""楽観主義""]"	0	集団主義	「和をもって貴しとなす」という言葉に象徴されるような、グループ中心の考え方です。	normal
jp	JP02	文法・言葉のきまり	コロナ禍などで、他人の行動を過剰に監視し、勝手に取り締まろうとした一般市民を何と呼んだ？	"[""自粛警察"", ""交通警察"", ""警備員"", ""民生委員""]"	0	自粛警察	同調圧力が強まったことで、ルールを強制しようとする人々が現れた社会現象です。	normal
jp	JP02	文法・言葉のきまり	「自粛警察」という現象が生まれる大きな要因となった、集団心理の状態は何？	"[""同調圧力"", ""経済格差"", ""少子高齢化"", ""情報格差""]"	0	同調圧力	「みんなが我慢しているのだから、お前も従え」という強い圧力が背景にありました。	normal
jp	JP02	文法・言葉のきまり	「世界とは何か」「人生とは何か」といった根本的な原理を深く問い続ける学問を何という？	"[""哲学"", ""心理学"", ""社会学"", ""歴史学""]"	0	哲学	当たり前だと思われていることを「なぜ？」と問い直す、智慧（ちえ）の探求です。	hard
jp	JP02	文法・言葉のきまり	「哲学（てつがく）」という営みにおいて、最も大切にされる姿勢はどれ？	"[""物事の根源を深く問い直す"", ""大量のデータを数字で分析する"", ""過去の出来事を正確に記録する"", ""世の中の流行をいち早く追う""]"	0	物事の根源を深く問い直す	表面的な答えで満足せず、「そもそも、それは何なのか」を考え抜く姿勢です。	hard
jp	JP02	文法・言葉のきまり	自分の立場に応じて負うべき義務や、自分の行動の結果を引き受けることを何という？	"[""責任"", ""権利"", ""自由"", ""希望""]"	0	責任	「自由には責任が伴う」という言葉のように、セットで考えられることが多い概念です。	normal
jp	JP02	文法・言葉のきまり	近代社会において「自由」とセットで語られることが多く、行動の結果を引き受ける義務は？	"[""責任"", ""報酬"", ""名誉"", ""才能""]"	0	責任	自由に選べるということは、その結果に対して自分で義務を負うということでもあります。	normal
